id,name,city,rating,rating_count,cuisine,cost
3186,Nrs Cafe Nandini,Hyderabad,3.9,500,North Indian,150
3204,Thunder Fried Chicken,Bangalore,4,50,Mughlai,350
3206,Pathaan Sir,Bangalore,4.1,100,Fast Food,200
3207,Pathaan Sir,Bangalore,4,50,North Indian,300
3209,Pathaan Sir,Bangalore,3.9,100,North Indian,200
3210,Pure & Natural,Bangalore,4.1,100,Juices,450
3224,Kaati Zone Rolls & Wraps,Bangalore,4.2,100,Fast Food,150
3241,Meghana Foods,Bangalore,4.5,1000,Biryani,500
3250,Shawarma Nation,Kolkata,4,50,Lebanese,300
3263,Subway,Bangalore,4.1,500,Salads,350
3265,Chaipatty,Bangalore,3,20,Beverages,200
3292,Arya Bhavan,Mumbai,4.4,1000,South Indian,350
3302,Hotel Sitara Grand - Dhanturi Group of hotels,Hyderabad,3.7,1000,Biryani,300
3307,Maa Ooru Biryani,Hyderabad,3.8,100,Biryani,350
3311,Ohri's Rubaiyat,Hyderabad,3.4,100,Mughlai,300
3315,Palate House Family Restaurant,Hyderabad,3.1,20,Mughlai,300
3324,Srikanya,Hyderabad,4,1000,Andhra,250
3348,Food Junction,Delhi,3.9,20,Chinese,300
3350,Moriz Nano,Bangalore,4.2,20,North Indian,500
3363,Sri Narsing Bhelpuri & Juice Centre (Bogulkunta),Hyderabad,4.2,1000,Chaat,150
3368,Truffles, New BEL Road,4.4,5000,American,450
3369,Truffles,Bangalore,4.5,5000,American,450
3380,Cafe Durga (Viman Nagar),Pune,4,100,South Indian,250
3381,Where Else Diner,Pune,4.6,20,American,450
3383,Falahaar,Pune,4.3,500,Pizzas,250
3402,Chaatimes,Bangalore,3.7,50,Chaat,150
3404,Chaatimes,Bangalore,3.9,20,Chaat,150
3405,Rolls Mania,Pune,4,100,North Indian,200
3409,Marrakesh,Pune,4.1,500,Lebanese,300
3414,Hyderabad House (Phase 1),Pune,4.2,1000,Biryani,400
3415,Hyderabad House (Phase 3),Pune,4.2,500,Biryani,400
3422,Mezza 9,Pune,4.1,100,North Indian,550
3434,Nandhini Deluxe,Bangalore,4.3,100,Andhra,500
3435,Nandhini Deluxe,Bangalore,4.9,20,North Indian,500
3439,The Grub Club,Kolkata,4.3,500,Italian,400
3454,Lazeez,Bangalore,4.3,500,North Indian,500
3491,Kareem's,Pune,3.9,50,Mughlai,300
3502,Flavours Street,Pune,4.2,100,Beverages,150
3528,Mad Momos,Pune,3.7,1000,Chinese,150
3531,Marrakesh,Pune,3.9,100,Lebanese,300
3532,Eatsome,Pune,4.2,100,North Indian,250
3536,Rolls Mania,Pune,4.3,100,Fast Food,200
3544,Desi Vdesi,Bangalore,4.3,20,North Indian,200
3549,Keshav Reddy Sweets,Hyderabad,4.2,500,Sweets,150
3550,Keshav Reddy Sweets,Hyderabad,4.1,500,Sweets,150
3551,Keshav Reddy Sweets,Hyderabad,4.2,500,Sweets,150
3563,Hot Paprika,Delhi,3.6,100,Chinese,250
3572,Tibbs Frankie,Bangalore,3.8,50,Snacks,200
3574,Tibbs Frankie,Bangalore,4,100,Fast Food,200
3581,Garden Cafe,Kolkata,4.4,100,Andhra,350
3588,Balaji Snacks,Pune,3.9,1000,Snacks,150
3600,Krishna Snacks Bar,Kolkata,4.6,500,North Indian,300
3608,Gupta Brothers New Alipore,Kolkata,4.1,1000,North Indian,300
3609,Kaati Zone Rolls & Wraps,Bangalore,4,100,Fast Food,150
3610,Tasty Bites,Bangalore,4.3,100,Maharashtrian,200
3614,Country Oven,Hyderabad,4.2,20,Italian,150
3622,Madhapur Bawarchi Restaurant,Hyderabad,3.7,1000,North Indian,400
3627,House of Dosas,Hyderabad,4.3,100,South Indian,200
3632,Mai Ki Rasoi,Hyderabad,4.4,1000,North Indian,200
3633,Southern Mirchi,Hyderabad,4.1,100,South Indian,600
3638,Gupta Brothers -Ballygunge,Kolkata,4.3,500,North Indian,300
3639,Gupta Brothers Restaurant,Kolkata,4.1,500,North Indian,300
3642,Olive Mithai Shop,Hyderabad,4.5,500,Sweets,500
3662,Calcutta Victoria Chat House,Bangalore,3.7,100,North Indian,200
3721,The Baker's Dozen,Mumbai,4.5,100,Bakery,300
3740,Leopold Cafe & Bar,Mumbai,3.9,50,Continental,1500
3742,Mad Over Donuts,Mumbai,4.5,100,Desserts,200
3749,Kala Burger Wala,Delhi,4.2,100,Street Food,200
3752,Cafe Punjab,Delhi,4.3,50,Ice Cream,350
3759,Cafe Churchill,Mumbai,4.6,100,Italian,1200
3761,Brijwasi Sweets Original Since 1946,Mumbai,4.3,100,Street Food,450
3772,Relish,Mumbai,4.5,50,North Indian,1200
3774,Sagar Ratna,Gurgaon,3.9,20,South Indian,450
3775,210 Degrees,Mumbai,4.6,50,Desserts,300
3796,Juno's Pizza - Baking Fresh Since 1974,Mumbai,4.2,500,Pizzas,500
3805,Status Veg Restaurant,Mumbai,4.4,100,Street Food,600
3808,Spesso Gourmet Kitchen,Mumbai,4.3,50,Italian,1200
3813,Kimli,Kolkata,4.5,500,Chinese,600
3816,Denzong Kitchen-Golfgreen,Kolkata,4.3,100,Chinese,250
3817,Aminia Restaurant - Tollygunge,Kolkata,4.3,1000,Biryani,500
3825,Bijoli Grill,Kolkata,4,100,Chinese,800
3830,Prem's,Pune,4.4,100,North Indian,1200
3836,Amrapali,Pune,4.4,100,North Indian,600
3854,Uncle's Chinese,Pune,4.3,1000,Chinese,400
3855,Uncle's Chinese,Pune,4.1,500,Chinese,350
3856,Kimchi,Pune,4.1,500,Chinese,300
3893,Temptations,Hyderabad,4.5,100,Desserts,300
3894,The Royal Bengal Tiger Cafe,Kolkata,3.9,20,Bengali,600
3914,Oh So Stoned,Hyderabad,3.2,100,Ice Cream,300
3916,Grill 9,Hyderabad,3.8,5000,Biryani,400
3919,Mujtaba Grill,Hyderabad,3.6,10000,Biryani,400
3933,Mayabazar,Hyderabad,4,1000,Indian,500
3945,High On Burgers,Delhi,4,100,American,200
3948,Rajdhani,Bangalore,3.7,100,Rajasthani,400
3952,Rajdhani,Bangalore,3.7,100,Rajasthani,800
3954,Rajdhani,Bangalore,3.4,100,Rajasthani,400
3964,Chung Wah,Bangalore,4.3,100,Chinese,800
4006,High On Burgers,Delhi,4,100,Fast Food,200
4007,Fillers- Southern Avenue,Kolkata,4.2,50,Fast Food,300
4036,Tandoor Restaurant,Bangalore,4.4,50,North Indian,1400
4042,Shanthi Sagar,Bangalore,3.7,100,North Indian,300
4046,Sri Udupi Park,Bangalore,4.4,1000,North Indian,200
4051,Zest Cafe Bar,Pune,4.4,20,Chinese,250
4059,Eatsome,Pune,4.1,500,North Indian,200
4060,Taste n Twist,Pune,4,100,Fast Food,250
4062,Rajput restaurant,Pune,4.4,100,North Indian,300
4064,Seven - Shawarma and Burgers,Pune,3.9,100,Lebanese,250
4065,Nandu's Paratha & TND Fastfood,Pune,4,100,North Indian,200
4068,Mad Over Donuts,Pune,4.3,500,Desserts,200
4070,Mad Over Donuts,Pune,4.3,100,Desserts,200
4071,Pakwaan,Hyderabad,3.6,1000,Biryani,300
4086,RushHrs,Pune,4.2,500,Salads,250
4087,Aroma's Hyderabad House - Karve Road,Pune,4.2,1000,Biryani,400
4095,Marrakesh,Pune,3.5,100,Lebanese,300
4121,Tipsy Topsy,Hyderabad,3.9,500,Chinese,250
4123,Hotel Sitara Grand - Dhanturi Group of hotels,Hyderabad,3.7,1000,Biryani,300
4138,Grand Hotel,Hyderabad,4.1,10000,Biryani,300
4160,Hotel Brundavan Pride,Hyderabad,3.9,50,North Indian,400
4179,Anand Bhavan,Hyderabad,3.5,500,North Indian,150
4221,North Indian Bhukkads -NIB,Bangalore,3.9,500,North Indian,400
4245,Pizza Time,Hyderabad,4.2,100,Pizzas,200
4248,Hotel Swagath Grand - Dhanturi Group of Hotels,Hyderabad,3.9,1000,Biryani,300
4252,Hotel Sitara Grand - Dhanturi Group of hotels,Hyderabad,3.8,1000,Biryani,300
4256,Nakshatra Inn Multi Cuisine Restaurant,Hyderabad,3.6,1000,Biryani,300
4293,Sandwich Express,Pune,4,1000,Street Food,150
4309,Shanghai Chef,Hyderabad,3.8,100,Chinese,500
4314,Sandwich Express,Pune,4.3,500,Street Food,200
4320,Mehfil,Hyderabad,3.9,10000,Biryani,300
4326,The Burger Barn Cafe,Pune,4.2,50,American,300
4336,Mad Momos,Pune,3.6,100,Chinese,150
4338,The Burger Barn Cafe,Pune,3.9,50,American,300
4339,Roll Zone,Hyderabad,4,100,Indian,150
4353,Sagar Ratna,Delhi,4,100,South Indian,450
4359,Giani,Delhi,4.1,50,Ice Cream,300
4361,Giani,Delhi,4,20,Ice Cream,300
4364,Southy,Sultanpur,3.5,100,South Indian,200
4377,The Guptas,Kolkata,3.7,50,North Indian,500
4396,Southy,Delhi,3.5,100,South Indian,200
4398,KC Restaurant,Delhi,4,1000,Chinese,400
4405,Southy,Delhi,3.5,100,South Indian,200
4409,Golden Dragon,Delhi,4.1,20,Chinese,1300
4419,Koshe Kosha - Ripon Street,Kolkata,4.6,100,Bengali,500
4430,Shiraz Golden Restaurant,Kolkata,4.4,500,Biryani,500
4440,De Sethi's Pick-n-carry,Delhi,3.9,50,North Indian,400
4474,34 Chowringhee Lane,Delhi,3.8,100,Fast Food,200
4477,34 Chowringhee Lane,Delhi,4.3,100,Fast Food,200
4481,Beijing Street,Delhi,3.8,100,Chinese,350
4483,Peter Cat,Kolkata,4.3,1000,North Indian,1000
4484,Mocambo,Kolkata,4.3,500,North Indian,1500
4492,Ridhi Sidhi,Kolkata,4.1,50,Street Food,350
4497,Pathaan Sir,Bangalore,4,100,Fast Food,300
4507,Southy,Bikaner,3.2,100,South Indian,200
4517,Sagar Ratna,Delhi,4.1,100,South Indian,450
4520,Sichuan,Bangalore,4.2,100,Chinese,500
4530,Aqni,Bangalore,4.2,100,North Indian,400
4539,Bookmythali,Hyderabad,3.5,50,North Indian,250
4558,The Scoop,Kolkata,3.9,50,North Indian,400
4559,The Yellow Straw,Kolkata,4.4,100,Juices,200
4560,Baskin Robbins,Kolkata,4.5,100,Ice Cream,400
4565,Kaafila,Kolkata,4.3,50,Mughlai,1600
4575,Fly Kouzina,Kolkata,4,100,Italian,1000
4576,Gupta Brothers-Salt Lake,Kolkata,4,100,Street Food,300
4583,Sharma Tea(Salt Lake),Kolkata,4.1,500,Snacks,100
4586,Koshe Kosha - Salt Lake,Kolkata,4.2,100,Bengali,500
4587,Ranjan's,Kolkata,4.2,500,North Indian,200
4597,Banana Leaf,Kolkata,4.3,500,South Indian,200
4599,Balle Balle Dhaba,Kolkata,4.2,500,North Indian,500
4600,Le Coffee Creme,Kolkata,4.4,20,Combo,600
4603,Buzz,Kolkata,4.7,20,Chinese,500
4611,Zaikebaaz,Kolkata,4.1,1000,North Indian,250
4614,Crystal Restaurant,Warangal,3.8,1000,Biryani,350
4619,Oudh 1590 Salt Lake,Kolkata,4.3,500,Biryani,1000
4621,Chowman-Salt Lake,Kolkata,4.4,1000,Chinese,700
4622,Chowman-Jadavpur,Kolkata,4.3,1000,Chinese,700
4623,Chowman-Broadstreet,Kolkata,4.3,500,Chinese,700
4630,Vada Pav Wala,Hyderabad,4.2,100,Street Food,400
4675,Bagban's Chef,Pune,2.8,20,North Indian,400
4676,Bliss Bakery & Cafe,Pune,4.2,100,Desserts,350
4677,Rajdhani,Hyderabad,3.9,500,Rajasthani,400
4689,Mainland China,Delhi,4.3,100,Chinese,1000
4693,Hawkers,Delhi,4.1,100,Chinese,450
4698,Flipp'd Burgers & More,Pune,4.4,100,American,250
4705,Arabian Delites,Delhi,4.1,50,Arabian,200
4714,Mister Gulati Bakers,Delhi,4.2,100,Bakery,500
4716,Mister Gulati Bakers,Delhi,4.3,100,Bakery,500
4720,Otik Cake Shop,Delhi,3.8,100,Bakery,200
4725,Oh! Calcutta,Bikaner,4.3,100,Bengali,800
4737,Shetty's Lunch Home,Bangalore,3.4,100,North Indian,296
4739,The Grill House - Steaks & Sizzlers,Bangalore,4.3,100,American,1100
4749,Cafe Peter,Pune,4.1,100,Desserts,400
4767,Delhi Chaap Express,Pune,4.2,100,North Indian,200
4769,Nrs Cafe Nandini,Hyderabad,4.3,1000,South Indian,150
4772,New Kritunga Restaurant,Hyderabad,3.5,100,Biryani,500
4775,Lazeez by Hyderabadi Delicacies,Pune,3.8,100,Biryani,450
4776,Surabhi Grand,Warangal,4.1,500,Mughlai,300
4780,Dilli Darbar,Bangalore,4,1000,Biryani,300
4781,Bluedragon by Mandilicious,Hyderabad,3.7,20,Chinese,300
4782,Rajdhani,Pune,3.6,50,Gujarati,400
4810,Hotel Sitara Grand - Dhanturi Group of hotels,Hyderabad,3.7,500,Biryani,300
4813,Mainland China,Hyderabad,4.2,500,Chinese,850
4839,San Churro,Bangalore,3.3,20,Italian,400
4842,Eagle Brother's Pizza,Pune,4,500,Italian,400
4846,Bliss Bistro - Chula,Pune,3.8,1000,North Indian,350
4848,Juice Junction,Bangalore,4.2,100,Beverages,150
4853,Venus Biryani,Bangalore,3.8,100,Biryani,200
4854,Mad Over Donuts,Delhi,4.4,100,Desserts,200
4856,Mad Over Donuts,Delhi,4.4,100,Desserts,200
4864,Greenz,Mumbai,3.7,100,Italian,500
4872,Ghar Ka Khana(Hinjewadi),Pune,4.1,100,North Indian,250
4883,Vicki's,Pune,4.5,100,American,350
4884,Subway,Pune,4.3,100,Healthy Food,350
4886,Rajmandir Ice Cream,Pune,4.5,100,Ice Cream,150
4887,Rolls Mania,Pune,4.2,100,Beverages,200
4893,Ghar Ka Khana(Pimple Saudagar),Pune,4.1,500,North Indian,250
4895,Ghar Ka Khana(Baner),Pune,3.8,100,North Indian,250
4903,Mama Mia! - Italian Ice Creams,Kolkata,4.5,100,Ice Cream,200
4907,Culinaire,Delhi,4.1,50,Chinese,600
4910,Cocoa Bakery - Alipore,Kolkata,4.5,100,Desserts,500
4919,Mama Mia! - Italian Ice Creams,Kolkata,4.6,500,Ice Cream,200
4922,Garden Cafe Express-Gariahat,Kolkata,4.5,50,South Indian,300
4923,Anna Ka Dosa,Delhi,3.9,1000,South Indian,250
4925,Gangotri,Kolkata,4.4,100,Street Food,300
4946,Oh! Calcutta,Delhi,4.3,100,Bengali,800
4955,Persian Darbar,Mumbai,3.9,500,North Indian,1100
4968,New Plantain Leaf,Bangalore,4.3,500,Biryani,250
4969,Momoz,Bangalore,4,100,Chinese,350
4977,Polar Bear,Bangalore,4.4,100,Ice Cream,300
4979,Nandhini Deluxe,Bangalore,4,500,North Indian,400
4981,Nandhini Deluxe,Bangalore,4,500,North Indian,400
4982,Subway,Bangalore,3.7,100,Salads,350
4983,Polar Bear,Bangalore,4.5,100,Ice Cream,300
5001,Oh! Calcutta,Hyderabad,4.2,500,Bengali,800
5007,Mayur Restaurant,Hyderabad,4,500,North Indian,300
5014,Snacks Hut,Hyderabad,3.4,100,Italian,150
5015,Hyderabad Spice,Hyderabad,4,1000,Biryani,300
5016,Big Byte,Hyderabad,4.2,1000,Desserts,250
5049,Karnataka,Bikaner,4.2,100,South Indian,350
5065,Sweet Obsession,Bikaner,3.8,20,Bakery,1100
5068,Chaat Chowk,Bikaner,3.7,100,Street Food,300
5070,Sage Concept stone oven,Bikaner,3.7,50,Pizzas,250
5093,Kinara Grand,Hyderabad,3.9,1000,North Indian,500
5101,Mainland China,Pune,4.3,100,Chinese,850
5119,Arthur's Theme,Pune,4,50,Italian,800
5120,Carnival Restaurant & Bar,Pune,4.2,100,North Indian,1000
5126,Kavi Garden Restaurant,Pune,4.5,20,North Indian,600
5128,Deccan Harvest,Pune,4.2,100,North Indian,800
5129,Wah Marathi,Pune,4.3,100,Maharashtrian,800
5139,Smokin' Joe's,Pune,4,100,American,400
5140,Ocean of Bakes,Hyderabad,4,1000,Desserts,200
5150,Chai - The Way You Like It,Pune,4.2,50,Fast Food,250
5157,Mainland China,Pune,4.5,100,Chinese,850
5162,Kedia's Funfood,Bangalore,4.4,500,Street Food,200
5167,Theobroma,Bangalore,4.5,1000,Bakery,800
5170,Theobroma,Mumbai,4.5,500,Desserts,800
5175,The Potbelly Rooftop Cafe,Delhi,4.4,50,Bihari,850
5184,Elma's Bakery & Kitchen,Sultanpur,4,50,Italian,1100
5197,Punjabi Corner,Delhi,3.6,100,North Indian,250
5198,Giani,Delhi,4.2,100,Ice Cream,300
5217,Paradise Biryani,Hyderabad,3.6,1000,Biryani,400
5218,Corner House Ice Cream,Bangalore,4.5,100,Ice Cream,250
5246,Haka,Kolkata,4.5,500,Chinese,350
5247,Corner House Ice Cream,Bangalore,4.6,500,Ice Cream,250
5251,Bachan's Dhaba,Kolkata,4.3,5000,North Indian,250
5255,Mainland China,Kolkata,4.5,100,Chinese,850
5271,SUBWAY,Bangalore,4.3,100,Salads,350
5287,Junior Kuppanna,Bangalore,3.9,500,Chettinad,450
5290,Goli Vada Pav No .1,Bangalore,4.4,100,Maharashtrian,100
5297,Le Plaisir,Pune,4.5,100,Italian,1000
5300,Jaggi De Paranthe,Hyderabad,3.8,1000,North Indian,300
5305,Swagath De Royal,Hyderabad,3.1,100,Chinese,500
5312,Meat and Eat,Bangalore,4.1,100,Biryani,300
5317,Meat and Eat- Immadihalli,Bangalore,3.7,20,Fast Food,300
5323,Meat and Eat,Bangalore,4,100,Fast Food,300
5326,The Bangalore Creamery,Bangalore,3.8,20,Bakery,150
5338,Khansama Express,Gurgaon,4.1,100,North Indian,650
5340,SodaBottleOpenerWala,Bikaner,3.8,100,Parsi,600
5343,Flavors of North, New BEL Road,3.9,500,Biryani,300
5349,Donne Biriyani Mane,Bangalore,3.2,50,Biryani,160
5350,Atthemane's Biryani Palace,Bangalore,4,50,Biryani,400
5358,The Only Place,Bangalore,4.3,100,Continental,1000
5359,Munchies,Bangalore,4.7,100,Fast Food,300
5361,Bekal,Bangalore,3.9,100,Kerala,400
5370,Cafe Goodluck,Pune,4.2,500,North Indian,200
5398,Eatsome,Pune,4.2,100,North Indian,200
5400,Subway,Pune,4.1,500,Healthy Food,350
5413,Koshe Kosha-Jadavpur,Kolkata,4.3,100,Bengali,500
5414,Relax Fast Food,Mumbai,4.2,100,Street Food,350
5415,Godavari Snacks,Pune,4.2,1000,South Indian,100
5424,Punjabi Paratha House,Hyderabad,4.1,1000,North Indian,150
5430,The Coco Company,Gurgaon,3.8,50,Desserts,400
5447,Bercos - If you love chinese,Delhi,4.1,100,Chinese,600
5452,Hotel Abhilasha,Hyderabad,2.5,20,South Indian,300
5468,Rice Bowl,Hyderabad,4,1000,North Indian,200
5471,Wok in the Clouds,Delhi,3.6,20,North Indian,1500
5481,Swagath Residency,Hyderabad,4,1000,North Indian,500
5494,Cream Stone Ice Cream,Pune,4.2,100,Ice Cream,200
5500,Fish Curry Rice,Pune,4.1,100,Maharashtrian,1000
5501,Fish Curry Rice,Pune,4.1,100,Seafood,1000
5538,Kinara Grand,Hyderabad,3.9,1000,North Indian,500
5544,Hotel Godavari,Bangalore,3.9,100,North Indian,400
5547,The Northern Frontier,Pune,3.9,100,North Indian,500
5549,Dal Roti Sabji,Bangalore,4.5,500,North Indian,150
5550,Malabar Bay,Bangalore,3.7,500,Kerala,300
5551,Mayur Pavbhaji & Juice Bar,Pune,4.5,100,Chaat,400
5570,Mainland China,Bangalore,4.2,100,Chinese,850
5572,Mainland China,Bangalore,4.2,100,Chinese,850
5573,Mainland China,Bangalore,4.4,50,Chinese,850
5581,Khan Saheb Grills and Rolls,Bangalore,3.9,100,Mughlai,300
5582,Shezan,Bangalore,4.5,100,Mughlai,600
5589,HOTEL UTSAV North Indian Food Joint,Bangalore,3.9,50,North Indian,150
5596,Dolci Desserts,Bangalore,4.6,50,Desserts,600
5622,Subway,Pune,4.2,500,Healthy Food,350
5624,Subway,Pune,4.2,100,Healthy Food,350
5633,B.Bicha Reddy Sweets,Hyderabad,4.1,100,Sweets,150
5634,Walnut bakers & Confectioners,Hyderabad,3.7,100,Bakery,300
5663,Burger.in,Delhi,3.8,1000,Fast Food,150
5671,Bombay Bhelpuri,Delhi,4.2,100,Street Food,100
5673,Boozy Bakes,Bangalore,4.4,20,Bakery,120
5674,Heaven In a Jar,Bangalore,4.1,20,Bakery,120
5675,Fudgebob,Bangalore,3.5,20,Bakery,120
5677,Shakeshack,Bangalore,4.2,20,Bakery,120
5679,Bercos - If you love chinese,Delhi,4.1,100,Chinese,600
5682,Bercos - If you love chinese,Delhi,4.1,100,Chinese,600
5686,Asia Kitchen by Mainland China,Pune,4.5,100,Asian,850
5687,Mainland China,Pune,4.4,100,Chinese,850
5688,Anjappar,Chennai,4.1,500,Chettinad,600
5709,Abiruchi,Chennai,3.3,50,Andhra,300
5710,Olive and Basil,Chennai,4.1,100,Chinese,500
5714,Gangotree,Chennai,4.5,1000,Street Food,300
5719,Prem's Graama Bhojanam,Chennai,4.5,500,South Indian,300
5744,Shah's Biryani,Delhi,3.6,20,Biryani,300
5745,Madinah,Pune,3.9,500,Mughlai,200
5756,Sandwich Square,Chennai,4.2,500,Snacks,350
5766,Woss,Chennai,4.4,20,Salads,300
5767,Friends Foods - Taste of TamilNadu,Hyderabad,4.1,500,South Indian,200
5770,Mughal Treat,Bangalore,4.2,100,Biryani,400
5774,Homeslice Pizza,Kolkata,4.3,20,Italian,900
5784,JDS Donut House,Chennai,4.3,50,Desserts,250
5795,Nizam Palace,Chennai,3,50,Chinese,600
5798,Abhiruchi Take Away,Chennai,3.5,50,Andhra,150
5800,Rasam - The Stadel Hotel,Kolkata,4.3,100,South Indian,300
5819,SodaBottleOpenerWala,Hyderabad,3.9,500,Parsi,500
5823,Anjappar,Chennai,4,500,Chettinad,600
5825,PARFAIT CAKES N BAKES,Chennai,3.6,50,Bakery,300
5827,Wangs Kitchen,Chennai,3.7,100,Chinese,500
5837,Jonah's Bistro,Chennai,4.3,100,Japanese,850
5845,AMARAVATHI BIRYANI BAZAAR,Chennai,3.5,20,Indian,500
5849,Pind,Chennai,4.4,500,Mughlai,1000
5857,Rajdhani,Chennai,3.9,500,Rajasthani,300
5858,Meat and Eat,Chennai,4.2,20,Fast Food,250
5859,Mainland China,Chennai,4.2,100,Chinese,850
5861,SR. MRCB,Hyderabad,3.6,1000,South Indian,350
5862,Meghacity,Hyderabad,4.3,1000,North Indian,500
5867,Punjabi Tasty Khana,Bangalore,3.7,20,North Indian,400
5872,Frost Bakery,Hyderabad,3.7,20,Bakery,100
5880,The Chinese Wok,Pune,4.2,500,Chinese,300
5882,Oh! Calcutta,Bangalore,4.1,50,Bengali,800
5883,New Punjabi Tasty Khana,Bangalore,3.7,100,North Indian,300
5889,Polar Bear The Ice Cream Sundae Zone,Bangalore,4.6,50,Desserts,300
5890,Polar Bear,Bangalore,4.4,100,Ice Cream,300
5891,Polar Bear The Ice Cream Sundae Zone,Bangalore,4.4,100,Desserts,300
5895,Chefkraft,Bangalore,4.5,500,Continental,650
5897,Biriyani Paradise (Dakshin),Bangalore,3.7,20,Andhra,250
5902,Polar Bear The Ice Cream Sundae Zone, New BEL Road,4.6,100,Ice Cream,300
5908,Miller's 46,Bangalore,4.3,100,American,1100
5911,Stoned Monkey,Bangalore,3.7,50,Ice Cream,350
5916,Carnival De Goa,Bangalore,4.1,100,Goan,500
5921,Burger King,Delhi,4.2,1000,Burgers,350
5925,Burger King,Delhi,4.2,1000,American,350
5926,Burger King,Delhi,4.1,1000,American,350
5928,Burger King,Pune,3.8,1000,American,350
5931,Burger King,Bangalore,3.9,500,American,350
5934,Burger King,Bangalore,4.2,1000,American,350
5935,Burger King,Bangalore,4,1000,American,350
5936,Burger King,Bangalore,4.1,500,American,350
5937,Burger King,Bangalore,4.2,1000,American,350
5938,Burger King,Bangalore,4.1,500,American,350
5950,Gopal Krishna Veg,Mumbai,4.3,100,South Indian,300
5957,Gokul Refreshments,Mumbai,4.3,100,Indian,300
5968,Punjabi Rasoi,Delhi,3.6,1000,North Indian,200
5973,Teri Rajput,Pune,4.4,1000,Street Food,170
5974,Bheema's,Hyderabad,4.2,5000,South Indian,150
5979,Health Juice Centre Matunga,Mumbai,4.4,500,Juices,400
5984,The Taste Maker,Kolkata,3.7,20,Pan-Asian,500
5989,The Rouge - Ballygunge,Kolkata,3.8,20,Desserts,400
5994,The Darjeeling,Kolkata,4.2,100,Chinese,500
5999,Moets Curry Leaf,Delhi,4.2,100,Mughlai,1200
6009,Pondy Parottas,Hyderabad,3.6,500,South Indian,400
6017,Firewater Fine Dining,Hyderabad,4,100,Chinese,800
6023,A'la Liberty,Hyderabad,3.8,100,North Indian,600
6041,RushHrs,Pune,4.1,100,Salads,250
6052,Mazzedar,Pune,3.8,1000,North Indian,250
6057,Tibbs Frankie,Chennai,4.3,100,Street Food,100
6071,Chili's American Grill & Bar,Delhi,4.3,100,American,900
6086,Moets OH BAO,Delhi,4.4,20,Chinese,1200
6088,Sardarji Malai Chaap Wale,Delhi,3.3,100,North Indian,300
6115,Kabab Korner,Bangalore,4.4,100,North Indian,500
6119,Ooty Chocolates,Bangalore,4.8,20,Desserts,300
6142,Pait Pooja (Thoraipakkam),Chennai,4.2,100,North Indian,300
6148,Yolkshire,Pune,4.3,500,Healthy Food,300
6152,Lovely Restaurant,Pune,4.4,50,North Indian,300
6157,Baskin Robbins,Chennai,4.5,100,Ice Cream,250
6199,The Royal's Biryani,Chennai,4,500,Mughlai,400
6203,French Loaf,Chennai,4.6,100,Desserts,400
6210,Wangs Kitchen,Chennai,3.8,100,Chinese,350
6228,Kebab'it,Chennai,4,20,Indian,350
6239,Chaitanya Paranthas,Pune,4.1,1000,North Indian,200
6244,Burger Singh (Big Punjabi Burgers),Bikaner,4.2,1000,Snacks,300
6263,SK's Katthi Kabab Roll,Pune,4,100,North Indian,300
6283,28 Capri Italy,Delhi,4,50,Italian,1000
6287,Salad Days,Delhi,4.6,500,Healthy Food,500
6298,Jonah's Bistro,Chennai,4.4,100,Continental,850
6307,Krispy Kreme,Delhi,4.1,50,Desserts,350
6308,Krispy Kreme,Delhi,4.3,50,Desserts,350
6310,Momo I Am,Kolkata,4.4,1000,Asian,350
6336,Spicy Restaurant,Hyderabad,3.7,10000,Biryani,300
6341,Mash,Chennai,4.2,100,Continental,300
6348,Osteria by That Madras Place,Chennai,4.2,20,Italian,500
6351,Baker's Code,Chennai,3.8,20,Desserts,250
